category_id	source	title
adult_core	wikidata:Q471839	Fire Maidens from Outer Space
adult_core	wikidata:Q471839	Fire Serpent
adult_core	wikidata:Q471839	Fire Twister
adult_core	wikidata:Q471839	Firebird 2015 AD
adult_core	wikidata:Q471839	Firehead
adult_core	wikidata:Q471839	Firelight
adult_core	wikidata:Q471839	Firequake
adult_core	wikidata:Q471839	Firestarter
adult_core	wikidata:Q471839	First Dawn
adult_core	wikidata:Q471839	First Man into Space
adult_core	wikidata:Q471839	First Men in the Moon
adult_core	wikidata:Q471839	First on the Moon
adult_core	wikidata:Q471839	First Spaceship on Venus
adult_core	wikidata:Q471839	Fist of the North Star – Legend of Raoh II
adult_core	wikidata:Q471839	Fist of the North Star: Raoh Side Story Junai Arc
adult_core	wikidata:Q471839	Five
adult_core	wikidata:Q471839	Five Weeks in a Balloon
adult_core	wikidata:Q471839	Flash Gordon
adult_core	wikidata:Q471839	Flash Gordon Conquers the Universe
adult_core	wikidata:Q471839	Flash Gordon's Trip to Mars
adult_core	wikidata:Q471839	Flash Gordon: The Greatest Adventure of All
adult_core	wikidata:Q471839	Flashes
adult_core	wikidata:Q471839	Flashman
adult_core	wikidata:Q471839	Flatland
adult_core	wikidata:Q471839	Flatliners
adult_core	wikidata:Q471839	Flesh for Frankenstein
adult_core	wikidata:Q471839	Flesh Gordon
adult_core	wikidata:Q471839	Flight from Paradise
adult_core	wikidata:Q471839	Flight of the Lost Balloon
adult_core	wikidata:Q471839	Flight of the Navigator
adult_core	wikidata:Q471839	Flight to Mars
adult_core	wikidata:Q471839	Flight World War II
adult_core	wikidata:Q471839	Flowers for Algernon
adult_core	wikidata:Q471839	Flowers for the Man in the Moon
adult_core	wikidata:Q471839	Flubber
adult_core	wikidata:Q471839	Flying Disc Man from Mars
adult_core	wikidata:Q471839	Flying Virus
adult_core	wikidata:Q471839	Foe
adult_core	wikidata:Q471839	Foes
adult_core	wikidata:Q471839	Food for the Gods
adult_core	wikidata:Q471839	For All Time
adult_core	wikidata:Q471839	For the Cause
adult_core	wikidata:Q471839	Forbidden Planet
adult_core	wikidata:Q471839	Forbidden World
adult_core	wikidata:Q471839	Foreboding
adult_core	wikidata:Q471839	Forever Young
adult_core	wikidata:Q471839	Forsaken
adult_core	wikidata:Q471839	Fortress
adult_core	wikidata:Q471839	Fortress 2: Re-Entry
adult_core	wikidata:Q471839	Four Sided Triangle
adult_core	wikidata:Q471839	Foxtrot Six
adult_core	wikidata:Q471839	Frankenfish
adult_core	wikidata:Q471839	Frankenstein
adult_core	wikidata:Q471839	Frankenstein 1970
adult_core	wikidata:Q471839	Frankenstein and the Monster from Hell
adult_core	wikidata:Q471839	Frankenstein Conquers the World
adult_core	wikidata:Q471839	Frankenstein Created Woman
adult_core	wikidata:Q471839	Frankenstein Meets the Space Monster
adult_core	wikidata:Q471839	Frankenstein Meets the Wolf Man
adult_core	wikidata:Q471839	Frankenstein Must Be Destroyed
adult_core	wikidata:Q471839	Frankenstein Reborn
adult_core	wikidata:Q471839	Frankenstein Unbound
adult_core	wikidata:Q471839	Frankenstein vs. the Creature from Blood Cove
adult_core	wikidata:Q471839	Frankenstein's Army
adult_core	wikidata:Q471839	Frankenstein's Castle of Freaks
adult_core	wikidata:Q471839	Frankenstein: Day of the Beast
adult_core	wikidata:Q471839	Frankenstein: The College Years
adult_core	wikidata:Q471839	Frankenstein: The True Story
adult_core	wikidata:Q471839	Frankenweenie
adult_core	wikidata:Q471839	Franklyn
adult_core	wikidata:Q471839	Freaked
adult_core	wikidata:Q471839	Freaks
adult_core	wikidata:Q471839	Freaks of Nature
adult_core	wikidata:Q471839	Freaks Part II
adult_core	wikidata:Q471839	Free Birds
adult_core	wikidata:Q471839	Free Fall
adult_core	wikidata:Q471839	Free Guy
adult_core	wikidata:Q471839	Freedom 2000
adult_core	wikidata:Q471839	Freejack
adult_core	wikidata:Q471839	Frequencies
adult_core	wikidata:Q471839	Frequency
adult_core	wikidata:Q471839	Frequently Asked Questions About Time Travel
adult_core	wikidata:Q471839	Fresh Kill
adult_core	wikidata:Q471839	Fried Barry
adult_core	wikidata:Q471839	Friend of the World
adult_core	wikidata:Q471839	Frog-g-g!
adult_core	wikidata:Q471839	From Dusk Till Dawn 3: The Hangman's Daughter
adult_core	wikidata:Q471839	From Other Worlds
adult_core	wikidata:Q471839	From The Doctor to my son Thomas
adult_core	wikidata:Q471839	From the Earth to the Moon
adult_core	wikidata:Q471839	From Time to Time
adult_core	wikidata:Q471839	Frozen Alive
adult_core	wikidata:Q471839	Frozen Heart
adult_core	wikidata:Q471839	Fugitive Mind
adult_core	wikidata:Q471839	Fukrey Boyzzz: Space Mein Fukrapanti
adult_core	wikidata:Q471839	Full Metal Yakuza
adult_core	wikidata:Q471839	Fumoon
adult_core	wikidata:Q471839	Furia
adult_core	wikidata:Q471839	Futurama: Bender's Big Score
adult_core	wikidata:Q471839	Futurama: Bender's Game
adult_core	wikidata:Q471839	Futurama: Into the Wild Green Yonder
adult_core	wikidata:Q471839	Futurama: The Beast with a Billion Backs
adult_core	wikidata:Q471839	Future '38
adult_core	wikidata:Q471839	Future Cops
adult_core	wikidata:Q471839	Future Fear
adult_core	wikidata:Q471839	Future Force
adult_core	wikidata:Q471839	Future Kick
adult_core	wikidata:Q471839	Future Past
adult_core	wikidata:Q471839	Future Schlock
adult_core	wikidata:Q471839	Future War
adult_core	wikidata:Q471839	Future War 1986
adult_core	wikidata:Q471839	Future X-Cops
adult_core	wikidata:Q471839	Future Zone
adult_core	wikidata:Q471839	Future-Kill
adult_core	wikidata:Q471839	Futuresport
adult_core	wikidata:Q471839	Futureworld
adult_core	wikidata:Q471839	Futuropolis
adult_core	wikidata:Q471839	G-Force
adult_core	wikidata:Q471839	G-Saviour
adult_core	wikidata:Q471839	G.I. Joe: Retaliation
adult_core	wikidata:Q471839	G.I. Joe: The Movie
adult_core	wikidata:Q471839	G.I. Joe: The Rise of Cobra
adult_core	wikidata:Q471839	G.I. Samurai
adult_core	wikidata:Q471839	Ga, Ga: Glory to Heroes
adult_core	wikidata:Q471839	Gagamboy
adult_core	wikidata:Q471839	Galactic Gigolo
adult_core	wikidata:Q471839	Galactic Incarnations Portals Of Fate
adult_core	wikidata:Q471839	Galax
adult_core	wikidata:Q471839	Galaxina
adult_core	wikidata:Q471839	Galaxis
adult_core	wikidata:Q471839	Galaxy Express 999
adult_core	wikidata:Q471839	Galaxy Games
adult_core	wikidata:Q471839	Galaxy of Terror
adult_core	wikidata:Q471839	Galaxy Quest
adult_core	wikidata:Q471839	Galaxy Turnpike
adult_core	wikidata:Q471839	Game Over
adult_core	wikidata:Q471839	Gamebox 1.0
adult_core	wikidata:Q471839	Gamer
adult_core	wikidata:Q471839	Gamera 2: Attack of Legion
adult_core	wikidata:Q471839	Gamera 3: Revenge of Iris
adult_core	wikidata:Q471839	Gamera vs. Barugon
adult_core	wikidata:Q471839	Gamera vs. Guiron
adult_core	wikidata:Q471839	Gamera vs. Gyaos
adult_core	wikidata:Q471839	Gamera vs. Zigra
adult_core	wikidata:Q471839	Gamera, the Giant Monster
adult_core	wikidata:Q471839	Gamera: Guardian of the Universe
adult_core	wikidata:Q471839	Gandahar
adult_core	wikidata:Q471839	Gangland L.A.
adult_core	wikidata:Q471839	Gangster World
adult_core	wikidata:Q471839	Gantz
adult_core	wikidata:Q471839	Gantz: O
adult_core	wikidata:Q471839	Gantz: Perfect Answer
adult_core	wikidata:Q471839	Gappa: The Triphibian Monster
adult_core	wikidata:Q471839	Garden of the Dead
adult_core	wikidata:Q471839	Garm Wars: The Last Druid
adult_core	wikidata:Q471839	Garuda
adult_core	wikidata:Q471839	Gas-s-s-s
adult_core	wikidata:Q471839	Gatchaman
adult_core	wikidata:Q471839	Gattaca
adult_core	wikidata:Q471839	Gayniggers from Outer Space
adult_core	wikidata:Q471839	Gemini
adult_core	wikidata:Q471839	Gen-Y Cops
adult_core	wikidata:Q471839	Generation P
adult_core	wikidata:Q471839	Generation X
adult_core	wikidata:Q471839	Genesis II
adult_core	wikidata:Q471839	Genocide
adult_core	wikidata:Q471839	Gen¹³
adult_core	wikidata:Q471839	Geostorm
adult_core	wikidata:Q471839	Ghatotkachudu
adult_core	wikidata:Q471839	Ghidorah, the Three-Headed Monster
adult_core	wikidata:Q471839	Ghost Game
adult_core	wikidata:Q471839	Ghost in the Machine
adult_core	wikidata:Q471839	Ghost in the Shell
adult_core	wikidata:Q471839	Ghost in the Shell 2.0
adult_core	wikidata:Q471839	Ghost in the Shell 2: Innocence
adult_core	wikidata:Q471839	Ghost in the Shell: Stand Alone Complex - Solid State Society
adult_core	wikidata:Q471839	Ghost in the Shell: The New Movie
adult_core	wikidata:Q471839	Ghost Lab
adult_core	wikidata:Q471839	Ghost Machine
adult_core	wikidata:Q471839	Ghost Patrol
adult_core	wikidata:Q471839	Ghost Shark
adult_core	wikidata:Q471839	Ghost Shark 2: Urban Jaws
adult_core	wikidata:Q471839	Ghostbusters
adult_core	wikidata:Q471839	Ghostbusters II
adult_core	wikidata:Q471839	Ghostbusters: Afterlife
adult_core	wikidata:Q471839	Ghosts of Mars
adult_core	wikidata:Q471839	Giant from the Unknown
adult_core	wikidata:Q471839	Gift of the Night Fury
adult_core	wikidata:Q471839	Girl vs. Monster
adult_core	wikidata:Q471839	Glacier
adult_core	wikidata:Q471839	Glass
adult_core	wikidata:Q471839	Glass Trap
adult_core	wikidata:Q471839	Glen and Randa
adult_core	wikidata:Q471839	Glorious Times at the Spessart Inn
adult_core	wikidata:Q471839	God Told Me To
adult_core	wikidata:Q471839	Godkiller
adult_core	wikidata:Q471839	Godsend
adult_core	wikidata:Q471839	Godzilla
adult_core	wikidata:Q471839	Godzilla 1985
adult_core	wikidata:Q471839	Godzilla 2000
adult_core	wikidata:Q471839	Godzilla Against Mechagodzilla
adult_core	wikidata:Q471839	Godzilla Minus One
adult_core	wikidata:Q471839	Godzilla Raids Again
adult_core	wikidata:Q471839	Godzilla vs. Biollante
adult_core	wikidata:Q471839	Godzilla vs. Destoroyah
adult_core	wikidata:Q471839	Godzilla vs. Hedorah
adult_core	wikidata:Q471839	Godzilla vs. Kong
adult_core	wikidata:Q471839	Godzilla vs. Mechagodzilla
adult_core	wikidata:Q471839	Godzilla vs. Mechagodzilla II
adult_core	wikidata:Q471839	Godzilla vs. Megaguirus
adult_core	wikidata:Q471839	Godzilla vs. Megalon
adult_core	wikidata:Q471839	Godzilla vs. Mothra
adult_core	wikidata:Q471839	Godzilla vs. SpaceGodzilla
adult_core	wikidata:Q471839	Godzilla vs. the Sea Monster
adult_core	wikidata:Q471839	Godzilla x Kong: The New Empire
adult_core	wikidata:Q471839	Godzilla, King of the Monsters!
adult_core	wikidata:Q471839	Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack
adult_core	wikidata:Q471839	Godzilla: City on the Edge of Battle
adult_core	wikidata:Q471839	Godzilla: Final Wars
adult_core	wikidata:Q471839	Godzilla: King of the Monsters
adult_core	wikidata:Q471839	Godzilla: Planet of the Monsters
adult_core	wikidata:Q471839	Godzilla: The Planet Eater
adult_core	wikidata:Q471839	Godzilla: Tokyo S.O.S.
adult_core	wikidata:Q471839	Gog
adult_core	wikidata:Q471839	Goke, Body Snatcher from Hell
adult_core	wikidata:Q471839	Gold
adult_core	wikidata:Q471839	Goldengirl
adult_core	wikidata:Q471839	Golem
adult_core	wikidata:Q471839	Goliath Awaits
adult_core	wikidata:Q471839	Gonks Go Beat
adult_core	wikidata:Q471839	Good Boy!
adult_core	wikidata:Q471839	Goomer
adult_core	wikidata:Q471839	Gor
adult_core	wikidata:Q471839	Gorath
adult_core	wikidata:Q471839	Gorgo
adult_core	wikidata:Q471839	Gosenzo-sama Banbanzai!
adult_core	wikidata:Q471839	Gothicmade
adult_core	wikidata:Q471839	Grabbers
adult_core	wikidata:Q471839	Graduation Afternoon
adult_core	wikidata:Q471839	Graveyard Shift
adult_core	wikidata:Q471839	Gravity
adult_core	wikidata:Q471839	Great Mazinger vs. Getter Robo
adult_core	wikidata:Q471839	Great Mazinger vs. Getter Robo G: Kuchu Daigekitotsu
adult_core	wikidata:Q471839	Green Lantern
adult_core	wikidata:Q471839	Green Lantern: Emerald Knights
adult_core	wikidata:Q471839	Gremlins 2: The New Batch
adult_core	wikidata:Q471839	Gremlins 3
adult_core	wikidata:Q471839	Grendel
adult_core	wikidata:Q471839	Gridman Universe
adult_core	wikidata:Q471839	Grindhouse
adult_core	wikidata:Q471839	Groom Lake
adult_core	wikidata:Q471839	Groundhog Day
adult_core	wikidata:Q471839	Gryphon
adult_core	wikidata:Q471839	Gröna gubbar från Y.R.
adult_core	wikidata:Q471839	Guardians
adult_core	wikidata:Q471839	Guardians of the Galaxy
adult_core	wikidata:Q471839	Guardians of the Galaxy Vol. 2
adult_core	wikidata:Q471839	Gugusse and the Automaton
adult_core	wikidata:Q471839	Guided Mouse-ille
adult_core	wikidata:Q471839	Gulliver's Travels
adult_core	wikidata:Q471839	Gundam
adult_core	wikidata:Q471839	Gundam Neo Experience 0087: Green Divers
adult_core	wikidata:Q471839	Gunhed
adult_core	wikidata:Q471839	Guyver: Dark Hero
adult_core	wikidata:Q471839	Gwen, or the Book of Sand
adult_core	wikidata:Q471839	H. G. Wells' The Shape of Things to Come
adult_core	wikidata:Q471839	H. G. Wells' The War of the Worlds
adult_core	wikidata:Q471839	H. G. Wells' War of the Worlds
adult_core	wikidata:Q471839	Habitat
adult_core	wikidata:Q471839	Hack Job
adult_core	wikidata:Q471839	Half Human
adult_core	wikidata:Q471839	Half the World
adult_core	wikidata:Q471839	Half-Life
adult_core	wikidata:Q471839	Halloween III: Season of the Witch
adult_core	wikidata:Q471839	Halo 4: Forward Unto Dawn
adult_core	wikidata:Q471839	Halo Legends
adult_core	wikidata:Q471839	Hammerhead: Shark Frenzy
adult_core	wikidata:Q471839	Hancock
adult_core	wikidata:Q471839	Hangar 18
adult_core	wikidata:Q471839	Happiness Is a Warm Gun
adult_core	wikidata:Q471839	Happy Accidents
adult_core	wikidata:Q471839	Happy End
adult_core	wikidata:Q471839	Harbinger Down
adult_core	wikidata:Q471839	Hard Revenge Milly – The Beginning
adult_core	wikidata:Q471839	Hard to Be a God
adult_core	wikidata:Q471839	Hardcore Henry
adult_core	wikidata:Q471839	Hardware
adult_core	wikidata:Q471839	Hardwired
adult_core	wikidata:Q471839	Haredevil Hare
adult_core	wikidata:Q471839	Harlock: Space Pirate
adult_core	wikidata:Q471839	Harrison Bergeron
adult_core	wikidata:Q471839	Harry and the Hendersons
adult_core	wikidata:Q471839	Harry Potter and the Prisoner of Azkaban
adult_core	wikidata:Q471839	Haunters
adult_core	wikidata:Q471839	Hauser's Memory
adult_core	wikidata:Q471839	Have Rocket, Will Travel
adult_core	wikidata:Q471839	He-Man & She-Ra: A Christmas Special
adult_core	wikidata:Q471839	Head of the Family
adult_core	wikidata:Q471839	Headsome
adult_core	wikidata:Q471839	Headspace
adult_core	wikidata:Q471839	Health Warning
adult_core	wikidata:Q471839	Heart of a Dog
adult_core	wikidata:Q471839	Heartbeeps
adult_core	wikidata:Q471839	Heatstroke
adult_core	wikidata:Q471839	Heaven on One's Head
adult_core	wikidata:Q471839	Heavy Metal
adult_core	wikidata:Q471839	Heavy Metal 2000
adult_core	wikidata:Q471839	Heebie Jeebies
adult_core	wikidata:Q471839	Hell
adult_core	wikidata:Q471839	Hell Comes to Frogtown
adult_core	wikidata:Q471839	Hell of the Living Dead
adult_core	wikidata:Q471839	Hell Target
adult_core	wikidata:Q471839	Hell's Highway
adult_core	wikidata:Q471839	Hellboy II: The Golden Army
adult_core	wikidata:Q471839	Hello World
adult_core	wikidata:Q471839	Hellraiser: Bloodline
adult_core	wikidata:Q471839	Her
adult_core	wikidata:Q471839	Herbert West: Re-Animator
adult_core	wikidata:Q471839	Here We Go Again, Rubinot!
adult_core	wikidata:Q471839	Hermetica Komhata HK320
adult_core	wikidata:Q471839	Hibernatus
adult_core	wikidata:Q471839	High Life
adult_core	wikidata:Q471839	High Plains Invaders
adult_core	wikidata:Q471839	High Treason
adult_core	wikidata:Q471839	High Voltage
adult_core	wikidata:Q471839	Highlander II: The Quickening
adult_core	wikidata:Q471839	Highlander III: The Sorcerer
adult_core	wikidata:Q471839	Himalia
adult_core	wikidata:Q471839	Himmelskibet
adult_core	wikidata:Q471839	Hinokio
adult_core	wikidata:Q471839	Hirokin
adult_core	wikidata:Q471839	His Master's Voice
adult_core	wikidata:Q471839	His Name Was Robert
adult_core	wikidata:Q471839	Hobgoblins
adult_core	wikidata:Q471839	Hobgoblins 2
adult_core	wikidata:Q471839	HOGIRARA
adult_core	wikidata:Q471839	Holiday on Mars
adult_core	wikidata:Q471839	Hollow Man
adult_core	wikidata:Q471839	Hollow Man 2
adult_core	wikidata:Q471839	Hollywood-Monster
adult_core	wikidata:Q471839	Home
adult_core	wikidata:Q471839	Homeworld
adult_core	wikidata:Q471839	Homoti
adult_core	wikidata:Q471839	Homunculus, 1. Teil
adult_core	wikidata:Q471839	Honey, I Blew Up the Kid
adult_core	wikidata:Q471839	Honey, I Shrunk the Audience!
adult_core	wikidata:Q471839	Honey, I Shrunk the Kids
adult_core	wikidata:Q471839	Honey, We Shrunk Ourselves
adult_core	wikidata:Q471839	Hong Kong Will Be Destroyed After 33 Years
adult_core	wikidata:Q471839	Hooked on the Game
adult_core	wikidata:Q471839	Hope
adult_core	wikidata:Q471839	Horizon
adult_core	wikidata:Q471839	Hornet
adult_core	wikidata:Q471839	Horror Express
adult_core	wikidata:Q471839	Horror in the Wind
adult_core	wikidata:Q471839	Horror Vision
adult_core	wikidata:Q471839	Horrors of Spider Island
adult_core	wikidata:Q471839	Hot Bot
adult_core	wikidata:Q471839	Hot Spot
adult_core	wikidata:Q471839	Hot Tub Time Machine
adult_core	wikidata:Q471839	Hot Tub Time Machine 2
adult_core	wikidata:Q471839	House of Dracula
adult_core	wikidata:Q471839	House of the Dead
adult_core	wikidata:Q471839	House of the Living Dead
adult_core	wikidata:Q471839	House Shark
adult_core	wikidata:Q471839	Housewives from Another World
adult_core	wikidata:Q471839	Hover
adult_core	wikidata:Q471839	How It Ends
adult_core	wikidata:Q471839	How to Become Happy
adult_core	wikidata:Q471839	How to Build a Better Boy
adult_core	wikidata:Q471839	How to Make a Monster
adult_core	wikidata:Q471839	How to Talk to Girls at Parties
adult_core	wikidata:Q471839	Howl's Moving Castle
adult_core	wikidata:Q471839	Hu-man
adult_core	wikidata:Q471839	Hugo
adult_core	wikidata:Q471839	Hulk
adult_core	wikidata:Q471839	Hulk Vs
adult_core	wikidata:Q471839	Human Lost
adult_core	wikidata:Q471839	Humanity's End
adult_core	wikidata:Q471839	Humanoids from the Deep
adult_core	wikidata:Q471839	Humans and Dolphins
adult_core	wikidata:Q471839	Hungerford
adult_core	wikidata:Q471839	Hunter Prey
adult_core	wikidata:Q471839	Hydrozagadka
adult_core	wikidata:Q471839	Hyper Sapien: People from Another Star
adult_core	wikidata:Q471839	Hyperfutura
adult_core	wikidata:Q471839	Hyperland
adult_core	wikidata:Q471839	Hypersleep
adult_core	wikidata:Q471839	Hypnotic
adult_core	wikidata:Q471839	I Am Mother
adult_core	wikidata:Q471839	I Am Omega
adult_core	wikidata:Q471839	I Come in Peace
adult_core	wikidata:Q471839	I Eat Your Skin
adult_core	wikidata:Q471839	I Hear the Trees Whispering
adult_core	wikidata:Q471839	I Killed Einstein, Gentlemen
adult_core	wikidata:Q471839	I Love Maria
adult_core	wikidata:Q471839	I Love the Earth
adult_core	wikidata:Q471839	I Married a Monster from Outer Space
adult_core	wikidata:Q471839	I Origins
adult_core	wikidata:Q471839	I viaggiatori della sera
adult_core	wikidata:Q471839	I Wake Up Yesterday
adult_core	wikidata:Q471839	I Was a Satellite of the Sun
adult_core	wikidata:Q471839	I Was a Zombie for the F.B.I.
adult_core	wikidata:Q471839	I Worship His Shadow
adult_core	wikidata:Q471839	I'll Follow You Down
adult_core	wikidata:Q471839	I'm a Cyborg, But That's OK
adult_core	wikidata:Q471839	I'm Here
adult_core	wikidata:Q471839	I'm Your Man
adult_core	wikidata:Q471839	I, Frankenstein
adult_core	wikidata:Q471839	I, Justice
adult_core	wikidata:Q471839	I, Robot
adult_core	wikidata:Q471839	I-Man
adult_core	wikidata:Q471839	I.K.U.
adult_core	wikidata:Q471839	I.S.S.
adult_core	wikidata:Q471839	Icarus Montgolfier Wright
adult_core	wikidata:Q471839	Ice
adult_core	wikidata:Q471839	Ice Age: Collision Course
adult_core	wikidata:Q471839	Ice Planet
adult_core	wikidata:Q471839	Ice Soldiers
adult_core	wikidata:Q471839	Ice Spiders
adult_core	wikidata:Q471839	Ice Twisters
adult_core	wikidata:Q471839	Iceman
adult_core	wikidata:Q471839	Idaho Transfer
adult_core	wikidata:Q471839	Idiocracy
adult_core	wikidata:Q471839	If Only
adult_core	wikidata:Q471839	If to Believe Lopotukhin...
adult_core	wikidata:Q471839	iGirl
adult_core	wikidata:Q471839	Ignition
adult_core	wikidata:Q471839	Ikarie XB-1
adult_core	wikidata:Q471839	Images of the Last Battalion
adult_core	wikidata:Q471839	Imaginal Disk
adult_core	wikidata:Q471839	Imaginum
adult_core	wikidata:Q471839	Imitation Girl
adult_core	wikidata:Q471839	Immortal
adult_core	wikidata:Q471839	Impossible
adult_core	wikidata:Q471839	Impostor
adult_core	wikidata:Q471839	Impulse
adult_core	wikidata:Q471839	In Like Flint
adult_core	wikidata:Q471839	In the Back of the Classroom
adult_core	wikidata:Q471839	In the Blink of an Eye
adult_core	wikidata:Q471839	In the Cloud
adult_core	wikidata:Q471839	In the Country of Last Things
adult_core	wikidata:Q471839	In the Dust of the Stars
adult_core	wikidata:Q471839	In the Earth
adult_core	wikidata:Q471839	In Time
adult_core	wikidata:Q471839	In Your Eyes
adult_core	wikidata:Q471839	InAlienable
adult_core	wikidata:Q471839	Inception
adult_core	wikidata:Q471839	Incoming
adult_core	wikidata:Q471839	Independence Day
adult_core	wikidata:Q471839	Independence Day: Resurgence
adult_core	wikidata:Q471839	Independence Daysaster
adult_core	wikidata:Q471839	Independent's Day
adult_core	wikidata:Q471839	Indestructible Man
adult_core	wikidata:Q471839	Index Zero
adult_core	wikidata:Q471839	Indigo Grey: The Passage
adult_core	wikidata:Q471839	Infected
adult_core	wikidata:Q471839	Infested
adult_core	wikidata:Q471839	Infini
adult_core	wikidata:Q471839	Infinite
adult_core	wikidata:Q471839	Infinite Summer
adult_core	wikidata:Q471839	Infinity Chamber
adult_core	wikidata:Q471839	Infinity Pool
adult_core	wikidata:Q471839	Injustice
adult_core	wikidata:Q471839	Ink
adult_core	wikidata:Q471839	Innerspace
adult_core	wikidata:Q471839	Inquest of Pilot Pirx
adult_core	wikidata:Q471839	Inseminoid
adult_core	wikidata:Q471839	Inspector Gadget's Last Case
adult_core	wikidata:Q471839	Interface
adult_core	wikidata:Q471839	Interstella 5555: The 5tory of the 5ecret 5tar 5ystem
adult_core	wikidata:Q471839	Interstellar
adult_core	wikidata:Q471839	Interstellar War
adult_core	wikidata:Q471839	Into Pitch Black
adult_core	wikidata:Q471839	Into The Darkness
adult_core	wikidata:Q471839	Inuyasha the Movie: Affections Touching Across Time
adult_core	wikidata:Q471839	Inuyasha the Movie: Swords of an Honorable Ruler
adult_core	wikidata:Q471839	Inuyasha the Movie: The Castle Beyond the Looking Glass
adult_core	wikidata:Q471839	Inuyashiki
adult_core	wikidata:Q471839	Invader
adult_core	wikidata:Q471839	Invader Zim: Enter the Florpus!
adult_core	wikidata:Q471839	Invaders from Mars
adult_core	wikidata:Q471839	Invaders from the Deep
adult_core	wikidata:Q471839	Invasion
adult_core	wikidata:Q471839	Invasion from Inner Earth
adult_core	wikidata:Q471839	Invasion of Astro-Monster
adult_core	wikidata:Q471839	Invasion of the Bee Girls
adult_core	wikidata:Q471839	Invasion of the Body Snatchers
adult_core	wikidata:Q471839	Invasion of the Neptune Men
adult_core	wikidata:Q471839	Invasion of the Not Quite Dead
adult_core	wikidata:Q471839	Invasion of the Pod People
adult_core	wikidata:Q471839	Invasion of the Saucer Men
adult_core	wikidata:Q471839	Invasion Roswell
adult_core	wikidata:Q471839	Invasion U.S.A.
adult_core	wikidata:Q471839	Invasion: UFO
adult_core	wikidata:Q471839	Invasión
adult_core	wikidata:Q471839	Invention for Destruction
adult_core	wikidata:Q471839	Invertigo
adult_core	wikidata:Q471839	Invisible Agent
adult_core	wikidata:Q471839	Invisible Sister
adult_core	wikidata:Q471839	Invisible Strangler
adult_core	wikidata:Q471839	Iris
adult_core	wikidata:Q471839	Irkutz 88
adult_core	wikidata:Q471839	Iron Girl
adult_core	wikidata:Q471839	Iron Girl: Ultimate Weapon
adult_core	wikidata:Q471839	Iron Invader
adult_core	wikidata:Q471839	Iron Man 2
adult_core	wikidata:Q471839	Iron Man 3
adult_core	wikidata:Q471839	Iron Man: Rise of Technovore
adult_core	wikidata:Q471839	Iron Sky
adult_core	wikidata:Q471839	Iron Sky: The Coming Race
adult_core	wikidata:Q471839	IronBabe
adult_core	wikidata:Q471839	Iru Mugan
adult_core	wikidata:Q471839	ISA
adult_core	wikidata:Q471839	Island Claws
adult_core	wikidata:Q471839	Island of Lost Souls
adult_core	wikidata:Q471839	Island of Terror
adult_core	wikidata:Q471839	It Came from Beneath the Sea
adult_core	wikidata:Q471839	It Came from Outer Space
adult_core	wikidata:Q471839	It Came from Outer Space II
adult_core	wikidata:Q471839	It Conquered the World
adult_core	wikidata:Q471839	It Happened Here
adult_core	wikidata:Q471839	It Happens Every Spring
adult_core	wikidata:Q471839	It Was on Earth That I Knew Joy
adult_core	wikidata:Q471839	It! The Terror from Beyond Space
adult_core	wikidata:Q471839	It's Alive
adult_core	wikidata:Q471839	It's Alive III: Island of the Alive
adult_core	wikidata:Q471839	It's All About Love
adult_core	wikidata:Q471839	It's Such a Beautiful Day
adult_core	wikidata:Q471839	Item 47
adult_core	wikidata:Q471839	Ivan Vasilievich: Back to the Future
adult_core	wikidata:Q471839	Jaane Hoga Kya
adult_core	wikidata:Q471839	Jackpot
adult_core	wikidata:Q471839	Jai Karnataka
adult_core	wikidata:Q471839	Jaithra Yaathra
adult_core	wikidata:Q471839	Japan Sinks
adult_core	wikidata:Q471839	Japon İşi
adult_core	wikidata:Q471839	Jason X
adult_core	wikidata:Q471839	Javier y los invasores del espacio
adult_core	wikidata:Q471839	Jaws
adult_core	wikidata:Q471839	Jaws 2
adult_core	wikidata:Q471839	Jaws in Japan
adult_core	wikidata:Q471839	Je Suis Auto
adult_core	wikidata:Q471839	Je t'aime, je t'aime
adult_core	wikidata:Q471839	Jeff Wayne's Musical Version of the War of the Worlds Alive on Stage! The New Generation
adult_core	wikidata:Q471839	Jekyll and Hyde... Together Again
adult_core	wikidata:Q471839	Jem and the Holograms
adult_core	wikidata:Q471839	Jersey Shore Shark Attack
adult_core	wikidata:Q471839	Jesse James Meets Frankenstein's Daughter
adult_core	wikidata:Q471839	Jesus Shows You the Way to the Highway
adult_core	wikidata:Q471839	Jetsons: The Movie
adult_core	wikidata:Q471839	Jimmy Neutron: Boy Genius
adult_core	wikidata:Q471839	Jingle Jangle: A Christmas Journey
adult_core	wikidata:Q471839	JLA Adventures: Trapped in Time
adult_core	wikidata:Q471839	Joel D. Wynkoop's 187 Times
adult_core	wikidata:Q471839	Joel D. Wynkoop's 187 Times the Movie
adult_core	wikidata:Q471839	Joel D. Wynkoop's the Craiglon Incident III Annihilation
adult_core	wikidata:Q471839	Joey
adult_core	wikidata:Q471839	John Carter
adult_core	wikidata:Q471839	John Vardar vs the Galaxy
adult_core	wikidata:Q471839	Johnny 2.0
adult_core	wikidata:Q471839	Johnny Mnemonic
adult_core	wikidata:Q471839	Joker
